,status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,day_month_year_published,month_year_published,year_published,month_published,time_published,positive_reactions,negative_reactions,hour_published,time_of_day_published,days_of_week,days_of_week(digits),day
6352,6353,photo,2018-04-26 06:20:00,123,25,28,123,0,0,0,0,0,2018-04-26,2018-04,2018,Apr,06:04,123,0,6,Early Morning,Thursday,4,Weekday
6353,6354,status,2018-04-25 05:16:00,98,5,0,87,2,5,4,0,0,2018-04-25,2018-04,2018,Apr,05:04,94,4,5,Early Morning,Wednesday,3,Weekday
6354,6355,photo,2018-04-23 09:12:00,51,1,4,47,3,1,0,0,0,2018-04-23,2018-04,2018,Apr,09:04,51,0,9,Morning,Monday,1,Weekday
6355,6356,video,2018-04-23 06:56:00,58,2,0,55,1,0,2,0,0,2018-04-23,2018-04,2018,Apr,06:04,56,2,6,Early Morning,Monday,1,Weekday
6356,6357,photo,2018-04-22 08:32:00,47,16,0,46,1,0,0,0,0,2018-04-22,2018-04,2018,Apr,08:04,47,0,8,Early Morning,Sunday,0,Weekend
6357,6358,video,2018-04-22 07:09:00,16,3,0,15,1,0,0,0,0,2018-04-22,2018-04,2018,Apr,07:04,16,0,7,Early Morning,Sunday,0,Weekend
6358,6359,video,2018-04-22 06:46:00,22,11,1,20,1,1,0,0,0,2018-04-22,2018-04,2018,Apr,06:04,22,0,6,Early Morning,Sunday,0,Weekend
6359,6360,photo,2018-04-22 01:41:00,16,0,1,16,0,0,0,0,0,2018-04-22,2018-04,2018,Apr,01:04,16,0,1,Late Night,Sunday,0,Weekend
6360,6361,photo,2018-04-22 01:38:00,374,6,17,366,2,6,0,0,0,2018-04-22,2018-04,2018,Apr,01:04,374,0,1,Late Night,Sunday,0,Weekend
6361,6362,photo,2018-04-22 01:07:00,61,2,0,57,3,1,0,0,0,2018-04-22,2018-04,2018,Apr,01:04,61,0,1,Late Night,Sunday,0,Weekend
6362,6363,photo,2018-04-22 00:41:00,42,0,1,40,1,0,1,0,0,2018-04-22,2018-04,2018,Apr,00:04,41,1,0,Late Night,Sunday,0,Weekend
6363,6364,photo,2018-04-21 07:35:00,37,0,0,34,1,2,0,0,0,2018-04-21,2018-04,2018,Apr,07:04,37,0,7,Early Morning,Saturday,6,Weekend
6364,6365,video,2018-04-20 22:28:00,75,28,0,58,16,1,0,0,0,2018-04-20,2018-04,2018,Apr,22:04,75,0,22,Night,Friday,5,Weekday
6365,6366,photo,2018-04-20 21:47:00,96,25,0,88,3,5,0,0,0,2018-04-20,2018-04,2018,Apr,21:04,96,0,21,Night,Friday,5,Weekday
6366,6367,video,2018-04-20 12:39:00,55,83,1,52,1,0,2,0,0,2018-04-20,2018-04,2018,Apr,12:04,53,2,12,Noon,Friday,5,Weekday
6367,6368,video,2018-04-17 04:52:00,156,1970,292,103,40,3,8,1,1,2018-04-17,2018-04,2018,Apr,04:04,146,10,4,Late Night,Tuesday,2,Weekday
6368,6369,photo,2018-04-17 04:46:00,15,0,0,15,0,0,0,0,0,2018-04-17,2018-04,2018,Apr,04:04,15,0,4,Late Night,Tuesday,2,Weekday
6369,6370,video,2018-04-17 02:37:00,281,2113,581,197,77,2,3,2,0,2018-04-17,2018-04,2018,Apr,02:04,276,5,2,Late Night,Tuesday,2,Weekday
6370,6371,video,2018-04-16 03:38:00,110,566,238,103,5,0,1,0,1,2018-04-16,2018-04,2018,Apr,03:04,108,2,3,Late Night,Monday,1,Weekday
6371,6372,video,2018-04-16 02:07:00,239,2574,419,140,95,1,2,1,0,2018-04-16,2018-04,2018,Apr,02:04,236,3,2,Late Night,Monday,1,Weekday
6372,6373,photo,2018-04-15 23:28:00,105,96,7,101,2,2,0,0,0,2018-04-15,2018-04,2018,Apr,23:04,105,0,23,Late Night,Sunday,0,Weekend
6373,6374,photo,2018-04-15 04:12:00,18,0,0,17,0,1,0,0,0,2018-04-15,2018-04,2018,Apr,04:04,18,0,4,Late Night,Sunday,0,Weekend
6374,6375,video,2018-04-15 03:55:00,44,18,0,41,3,0,0,0,0,2018-04-15,2018-04,2018,Apr,03:04,44,0,3,Late Night,Sunday,0,Weekend
6375,6376,photo,2018-04-15 03:47:00,19,6,1,14,4,1,0,0,0,2018-04-15,2018-04,2018,Apr,03:04,19,0,3,Late Night,Sunday,0,Weekend
6376,6377,photo,2018-04-11 01:52:00,51,4,0,48,1,2,0,0,0,2018-04-11,2018-04,2018,Apr,01:04,51,0,1,Late Night,Wednesday,3,Weekday
6377,6378,video,2018-04-10 11:57:00,67,276,34,57,7,0,3,0,0,2018-04-10,2018-04,2018,Apr,11:04,64,3,11,Morning,Tuesday,2,Weekday
6378,6379,photo,2018-04-10 11:35:00,30,2,0,30,0,0,0,0,0,2018-04-10,2018-04,2018,Apr,11:04,30,0,11,Morning,Tuesday,2,Weekday
6379,6380,video,2018-04-10 10:18:00,155,851,153,76,78,1,0,0,0,2018-04-10,2018-04,2018,Apr,10:04,155,0,10,Morning,Tuesday,2,Weekday
6380,6381,video,2018-04-10 08:11:00,266,2068,453,198,62,2,3,0,1,2018-04-10,2018-04,2018,Apr,08:04,262,4,8,Early Morning,Tuesday,2,Weekday
6381,6382,video,2018-04-10 07:02:00,31,1,0,29,2,0,0,0,0,2018-04-10,2018-04,2018,Apr,07:04,31,0,7,Early Morning,Tuesday,2,Weekday
6382,6383,photo,2018-04-10 06:05:00,225,32,17,221,3,0,1,0,0,2018-04-10,2018-04,2018,Apr,06:04,224,1,6,Early Morning,Tuesday,2,Weekday
6383,6384,photo,2018-04-09 22:28:00,63,23,1,63,0,0,0,0,0,2018-04-09,2018-04,2018,Apr,22:04,63,0,22,Night,Monday,1,Weekday
6384,6385,link,2018-04-08 11:28:00,4,0,0,4,0,0,0,0,0,2018-04-08,2018-04,2018,Apr,11:04,4,0,11,Morning,Sunday,0,Weekend
6385,6386,video,2018-04-08 09:41:00,225,1660,355,189,31,1,4,0,0,2018-04-08,2018-04,2018,Apr,09:04,221,4,9,Morning,Sunday,0,Weekend
6386,6387,video,2018-04-08 08:47:00,154,1138,408,128,25,1,0,0,0,2018-04-08,2018-04,2018,Apr,08:04,154,0,8,Early Morning,Sunday,0,Weekend
6387,6388,photo,2018-04-08 06:38:00,35,3,0,34,1,0,0,0,0,2018-04-08,2018-04,2018,Apr,06:04,35,0,6,Early Morning,Sunday,0,Weekend
6388,6389,video,2018-04-08 01:43:00,236,2719,472,184,47,1,3,0,1,2018-04-08,2018-04,2018,Apr,01:04,232,4,1,Late Night,Sunday,0,Weekend
6389,6390,photo,2018-04-07 21:47:00,166,102,0,165,1,0,0,0,0,2018-04-07,2018-04,2018,Apr,21:04,166,0,21,Night,Saturday,6,Weekend
6390,6391,photo,2018-04-07 21:43:00,32,28,0,31,1,0,0,0,0,2018-04-07,2018-04,2018,Apr,21:04,32,0,21,Night,Saturday,6,Weekend
6391,6392,photo,2018-04-06 21:05:00,26,0,0,26,0,0,0,0,0,2018-04-06,2018-04,2018,Apr,21:04,26,0,21,Night,Friday,5,Weekday
6392,6393,video,2018-04-06 02:37:00,96,1084,266,80,13,2,0,1,0,2018-04-06,2018-04,2018,Apr,02:04,95,1,2,Late Night,Friday,5,Weekday
6393,6394,photo,2018-04-04 23:35:00,91,54,1,89,2,0,0,0,0,2018-04-04,2018-04,2018,Apr,23:04,91,0,23,Late Night,Wednesday,3,Weekday
6394,6395,photo,2018-04-04 06:17:00,62,1,0,62,0,0,0,0,0,2018-04-04,2018-04,2018,Apr,06:04,62,0,6,Early Morning,Wednesday,3,Weekday
6395,6396,photo,2018-04-03 13:09:00,49,8,0,40,0,5,0,0,4,2018-04-03,2018-04,2018,Apr,13:04,45,4,13,Noon,Tuesday,2,Weekday
6396,6397,photo,2018-04-03 12:36:00,13,2,0,11,0,2,0,0,0,2018-04-03,2018-04,2018,Apr,12:04,13,0,12,Noon,Tuesday,2,Weekday
6397,6398,video,2018-04-03 10:43:00,237,3958,336,166,65,2,3,1,0,2018-04-03,2018-04,2018,Apr,10:04,233,4,10,Morning,Tuesday,2,Weekday
6398,6399,video,2018-04-03 09:27:00,235,2685,440,188,38,1,3,4,1,2018-04-03,2018-04,2018,Apr,09:04,227,8,9,Morning,Tuesday,2,Weekday
6399,6400,photo,2018-04-03 07:41:00,45,27,1,43,1,1,0,0,0,2018-04-03,2018-04,2018,Apr,07:04,45,0,7,Early Morning,Tuesday,2,Weekday
6400,6401,photo,2018-04-03 05:57:00,47,4,0,39,0,0,0,0,8,2018-04-03,2018-04,2018,Apr,05:04,39,8,5,Early Morning,Tuesday,2,Weekday
6401,6402,link,2018-04-01 12:34:00,8,0,0,8,0,0,0,0,0,2018-04-01,2018-04,2018,Apr,12:04,8,0,12,Noon,Sunday,0,Weekend
6402,6403,video,2018-04-01 10:08:00,364,4845,603,239,109,1,8,5,2,2018-04-01,2018-04,2018,Apr,10:04,349,15,10,Morning,Sunday,0,Weekend
6403,6404,photo,2018-04-01 05:07:00,84,54,0,84,0,0,0,0,0,2018-04-01,2018-04,2018,Apr,05:04,84,0,5,Early Morning,Sunday,0,Weekend
6404,6405,video,2018-04-01 03:33:00,212,1957,363,147,64,1,0,0,0,2018-04-01,2018-04,2018,Apr,03:04,212,0,3,Late Night,Sunday,0,Weekend
6405,6406,photo,2018-03-30 23:20:00,73,34,0,71,0,1,1,0,0,2018-03-30,2018-03,2018,Mar,23:03,72,1,23,Late Night,Friday,5,Weekday
6406,6407,photo,2018-03-30 10:48:00,195,195,2,193,0,0,2,0,0,2018-03-30,2018-03,2018,Mar,10:03,193,2,10,Morning,Friday,5,Weekday
6407,6408,status,2018-03-28 01:44:00,68,2,0,66,2,0,0,0,0,2018-03-28,2018-03,2018,Mar,01:03,68,0,1,Late Night,Wednesday,3,Weekday
6408,6409,photo,2018-03-27 22:01:00,43,0,20,42,1,0,0,0,0,2018-03-27,2018-03,2018,Mar,22:03,43,0,22,Night,Tuesday,2,Weekday
6409,6410,link,2018-03-27 12:28:00,9,1,0,9,0,0,0,0,0,2018-03-27,2018-03,2018,Mar,12:03,9,0,12,Noon,Tuesday,2,Weekday
6410,6411,video,2018-03-27 11:21:00,122,524,100,101,21,0,0,0,0,2018-03-27,2018-03,2018,Mar,11:03,122,0,11,Morning,Tuesday,2,Weekday
6411,6412,video,2018-03-27 09:22:00,265,2744,897,197,63,1,4,0,0,2018-03-27,2018-03,2018,Mar,09:03,261,4,9,Morning,Tuesday,2,Weekday
6412,6413,photo,2018-03-26 06:09:00,196,116,120,187,7,2,0,0,0,2018-03-26,2018-03,2018,Mar,06:03,196,0,6,Early Morning,Monday,1,Weekday
6413,6414,photo,2018-03-25 23:58:00,116,65,0,116,0,0,0,0,0,2018-03-25,2018-03,2018,Mar,23:03,116,0,23,Late Night,Sunday,0,Weekend
6414,6415,video,2018-03-22 11:23:00,288,2555,484,230,52,0,4,2,0,2018-03-22,2018-03,2018,Mar,11:03,282,6,11,Morning,Thursday,4,Weekday
6415,6416,photo,2018-03-22 07:16:00,59,21,0,57,1,1,0,0,0,2018-03-22,2018-03,2018,Mar,07:03,59,0,7,Early Morning,Thursday,4,Weekday
6416,6417,link,2018-03-22 06:51:00,9,4,0,9,0,0,0,0,0,2018-03-22,2018-03,2018,Mar,06:03,9,0,6,Early Morning,Thursday,4,Weekday
6417,6418,video,2018-03-22 03:53:00,467,2948,496,295,161,2,4,4,1,2018-03-22,2018-03,2018,Mar,03:03,458,9,3,Late Night,Thursday,4,Weekday
6418,6419,photo,2018-03-21 06:22:00,106,78,2,96,3,2,5,0,0,2018-03-21,2018-03,2018,Mar,06:03,101,5,6,Early Morning,Wednesday,3,Weekday
6419,6420,photo,2018-03-21 00:43:00,136,126,0,136,0,0,0,0,0,2018-03-21,2018-03,2018,Mar,00:03,136,0,0,Late Night,Wednesday,3,Weekday
6420,6421,photo,2018-03-20 23:08:00,92,47,0,90,1,1,0,0,0,2018-03-20,2018-03,2018,Mar,23:03,92,0,23,Late Night,Tuesday,2,Weekday
6421,6422,photo,2018-03-19 21:24:00,45,0,0,42,1,2,0,0,0,2018-03-19,2018-03,2018,Mar,21:03,45,0,21,Night,Monday,1,Weekday
6422,6423,video,2018-03-19 07:31:00,23,1,1,22,0,1,0,0,0,2018-03-19,2018-03,2018,Mar,07:03,23,0,7,Early Morning,Monday,1,Weekday
6423,6424,video,2018-03-17 07:55:00,27,2,0,24,0,0,3,0,0,2018-03-17,2018-03,2018,Mar,07:03,24,3,7,Early Morning,Saturday,6,Weekend
6424,6425,status,2018-03-16 22:01:00,31,3,0,31,0,0,0,0,0,2018-03-16,2018-03,2018,Mar,22:03,31,0,22,Night,Friday,5,Weekday
6425,6426,link,2018-03-16 15:20:00,6,0,0,6,0,0,0,0,0,2018-03-16,2018-03,2018,Mar,15:03,6,0,15,Noon,Friday,5,Weekday
6426,6427,video,2018-03-16 12:07:00,371,3789,462,267,95,1,5,3,0,2018-03-16,2018-03,2018,Mar,12:03,363,8,12,Noon,Friday,5,Weekday
6427,6428,photo,2018-03-16 09:40:00,84,13,1,78,1,5,0,0,0,2018-03-16,2018-03,2018,Mar,09:03,84,0,9,Morning,Friday,5,Weekday
6428,6429,video,2018-03-16 02:39:00,32,0,1,32,0,0,0,0,0,2018-03-16,2018-03,2018,Mar,02:03,32,0,2,Late Night,Friday,5,Weekday
6429,6430,video,2018-03-16 02:33:00,192,2339,452,159,30,2,1,0,0,2018-03-16,2018-03,2018,Mar,02:03,191,1,2,Late Night,Friday,5,Weekday
6430,6431,photo,2018-03-15 05:36:00,157,118,2,150,4,3,0,0,0,2018-03-15,2018-03,2018,Mar,05:03,157,0,5,Early Morning,Thursday,4,Weekday
6431,6432,status,2018-03-13 10:15:00,55,2,0,49,1,1,0,4,0,2018-03-13,2018-03,2018,Mar,10:03,51,4,10,Morning,Tuesday,2,Weekday
6432,6433,video,2018-03-12 07:12:00,25,0,4,25,0,0,0,0,0,2018-03-12,2018-03,2018,Mar,07:03,25,0,7,Early Morning,Monday,1,Weekday
6433,6434,video,2018-03-12 07:09:00,320,3584,554,256,55,4,2,1,2,2018-03-12,2018-03,2018,Mar,07:03,315,5,7,Early Morning,Monday,1,Weekday
6434,6435,photo,2018-03-12 03:58:00,35,0,0,35,0,0,0,0,0,2018-03-12,2018-03,2018,Mar,03:03,35,0,3,Late Night,Monday,1,Weekday
6435,6436,photo,2018-03-11 04:27:00,107,65,0,104,2,0,0,1,0,2018-03-11,2018-03,2018,Mar,04:03,106,1,4,Late Night,Sunday,0,Weekend
6436,6437,status,2018-03-07 23:57:00,67,29,0,67,0,0,0,0,0,2018-03-07,2018-03,2018,Mar,23:03,67,0,23,Late Night,Wednesday,3,Weekday
6437,6438,photo,2018-03-07 03:08:00,250,212,0,248,2,0,0,0,0,2018-03-07,2018-03,2018,Mar,03:03,250,0,3,Late Night,Wednesday,3,Weekday
6438,6439,status,2018-03-06 10:18:00,59,0,0,57,0,2,0,0,0,2018-03-06,2018-03,2018,Mar,10:03,59,0,10,Morning,Tuesday,2,Weekday
6439,6440,photo,2018-03-06 02:33:00,80,8,0,77,1,2,0,0,0,2018-03-06,2018-03,2018,Mar,02:03,80,0,2,Late Night,Tuesday,2,Weekday
6440,6441,photo,2018-03-06 01:05:00,42,3,0,39,0,0,0,0,3,2018-03-06,2018-03,2018,Mar,01:03,39,3,1,Late Night,Tuesday,2,Weekday
6441,6442,photo,2018-03-05 11:03:00,101,80,24,98,3,0,0,0,0,2018-03-05,2018-03,2018,Mar,11:03,101,0,11,Morning,Monday,1,Weekday
6442,6443,photo,2018-03-05 10:37:00,43,0,7,37,0,4,2,0,0,2018-03-05,2018-03,2018,Mar,10:03,41,2,10,Morning,Monday,1,Weekday
6443,6444,link,2018-03-04 13:00:00,8,0,0,8,0,0,0,0,0,2018-03-04,2018-03,2018,Mar,13:03,8,0,13,Noon,Sunday,0,Weekend
6444,6445,photo,2018-03-04 02:37:00,60,38,0,60,0,0,0,0,0,2018-03-04,2018-03,2018,Mar,02:03,60,0,2,Late Night,Sunday,0,Weekend
6445,6446,photo,2018-03-02 14:56:00,27,3,0,26,0,1,0,0,0,2018-03-02,2018-03,2018,Mar,14:03,27,0,14,Noon,Friday,5,Weekday
6446,6447,status,2018-03-02 05:20:00,101,18,1,94,1,5,0,1,0,2018-03-02,2018-03,2018,Mar,05:03,100,1,5,Early Morning,Friday,5,Weekday
6447,6448,photo,2018-02-28 10:22:00,128,11,0,101,1,1,25,0,0,2018-02-28,2018-02,2018,Feb,10:02,103,25,10,Morning,Wednesday,3,Weekday
6448,6449,video,2018-02-27 10:29:00,576,10186,793,336,214,4,14,8,0,2018-02-27,2018-02,2018,Feb,10:02,554,22,10,Morning,Tuesday,2,Weekday
6449,6450,photo,2018-02-27 07:42:00,104,58,0,102,1,1,0,0,0,2018-02-27,2018-02,2018,Feb,07:02,104,0,7,Early Morning,Tuesday,2,Weekday
6450,6451,status,2018-02-26 12:43:00,7,0,0,7,0,0,0,0,0,2018-02-26,2018-02,2018,Feb,12:02,7,0,12,Noon,Monday,1,Weekday
6451,6452,link,2018-02-26 12:37:00,1,0,0,1,0,0,0,0,0,2018-02-26,2018-02,2018,Feb,12:02,1,0,12,Noon,Monday,1,Weekday
6452,6453,status,2018-02-24 05:35:00,170,98,0,169,1,0,0,0,0,2018-02-24,2018-02,2018,Feb,05:02,170,0,5,Early Morning,Saturday,6,Weekend
6453,6454,photo,2018-02-23 22:22:00,48,0,0,46,1,1,0,0,0,2018-02-23,2018-02,2018,Feb,22:02,48,0,22,Night,Friday,5,Weekday
6454,6455,link,2018-02-22 11:40:00,16,0,0,16,0,0,0,0,0,2018-02-22,2018-02,2018,Feb,11:02,16,0,11,Morning,Thursday,4,Weekday
6455,6456,photo,2018-02-20 21:30:00,97,44,3,91,0,4,2,0,0,2018-02-20,2018-02,2018,Feb,21:02,95,2,21,Night,Tuesday,2,Weekday
6456,6457,photo,2018-02-19 03:46:00,138,54,2,131,5,2,0,0,0,2018-02-19,2018-02,2018,Feb,03:02,138,0,3,Late Night,Monday,1,Weekday
6457,6458,photo,2018-02-17 11:00:00,273,41,2,255,7,4,7,0,0,2018-02-17,2018-02,2018,Feb,11:02,266,7,11,Morning,Saturday,6,Weekend
6458,6459,photo,2018-02-15 22:07:00,138,177,7,128,9,0,1,0,0,2018-02-15,2018-02,2018,Feb,22:02,137,1,22,Night,Thursday,4,Weekday
6459,6460,photo,2018-02-15 07:34:00,21,0,2,21,0,0,0,0,0,2018-02-15,2018-02,2018,Feb,07:02,21,0,7,Early Morning,Thursday,4,Weekday
6460,6461,photo,2018-02-15 01:55:00,110,66,3,107,2,1,0,0,0,2018-02-15,2018-02,2018,Feb,01:02,110,0,1,Late Night,Thursday,4,Weekday
6461,6462,photo,2018-02-14 10:51:00,105,2,0,92,13,0,0,0,0,2018-02-14,2018-02,2018,Feb,10:02,105,0,10,Morning,Wednesday,3,Weekday
6462,6463,photo,2018-02-14 05:02:00,76,11,0,71,4,0,0,1,0,2018-02-14,2018-02,2018,Feb,05:02,75,1,5,Early Morning,Wednesday,3,Weekday
6463,6464,video,2018-02-14 02:31:00,119,841,103,88,31,0,0,0,0,2018-02-14,2018-02,2018,Feb,02:02,119,0,2,Late Night,Wednesday,3,Weekday
6464,6465,photo,2018-02-13 09:29:00,239,100,12,221,15,3,0,0,0,2018-02-13,2018-02,2018,Feb,09:02,239,0,9,Morning,Tuesday,2,Weekday
6465,6466,photo,2018-02-13 08:01:00,88,33,0,81,2,5,0,0,0,2018-02-13,2018-02,2018,Feb,08:02,88,0,8,Early Morning,Tuesday,2,Weekday
6466,6467,photo,2018-02-13 04:19:00,15,5,0,14,0,1,0,0,0,2018-02-13,2018-02,2018,Feb,04:02,15,0,4,Late Night,Tuesday,2,Weekday
6467,6468,photo,2018-02-12 13:11:00,77,0,0,71,1,1,4,0,0,2018-02-12,2018-02,2018,Feb,13:02,73,4,13,Noon,Monday,1,Weekday
6468,6469,photo,2018-02-11 00:12:00,100,51,0,98,1,1,0,0,0,2018-02-11,2018-02,2018,Feb,00:02,100,0,0,Late Night,Sunday,0,Weekend
6469,6470,photo,2018-02-10 02:40:00,35,2,1,33,1,1,0,0,0,2018-02-10,2018-02,2018,Feb,02:02,35,0,2,Late Night,Saturday,6,Weekend
6470,6471,photo,2018-02-09 06:38:00,149,54,0,144,2,3,0,0,0,2018-02-09,2018-02,2018,Feb,06:02,149,0,6,Early Morning,Friday,5,Weekday
6471,6472,status,2018-02-08 03:20:00,69,1,0,68,1,0,0,0,0,2018-02-08,2018-02,2018,Feb,03:02,69,0,3,Late Night,Thursday,4,Weekday
6472,6473,photo,2018-02-07 03:54:00,33,0,5,33,0,0,0,0,0,2018-02-07,2018-02,2018,Feb,03:02,33,0,3,Late Night,Wednesday,3,Weekday
6473,6474,photo,2018-02-06 05:24:00,68,13,0,62,0,0,2,3,1,2018-02-06,2018-02,2018,Feb,05:02,62,6,5,Early Morning,Tuesday,2,Weekday
6474,6475,photo,2018-02-06 00:44:00,353,357,17,341,9,3,0,0,0,2018-02-06,2018-02,2018,Feb,00:02,353,0,0,Late Night,Tuesday,2,Weekday
6475,6476,photo,2018-02-05 04:13:00,123,4,1,110,0,1,0,2,10,2018-02-05,2018-02,2018,Feb,04:02,111,12,4,Late Night,Monday,1,Weekday
6476,6477,status,2018-02-04 12:19:00,19,0,0,18,0,0,0,1,0,2018-02-04,2018-02,2018,Feb,12:02,18,1,12,Noon,Sunday,0,Weekend
6477,6478,status,2018-02-04 12:06:00,87,18,12,87,0,0,0,0,0,2018-02-04,2018-02,2018,Feb,12:02,87,0,12,Noon,Sunday,0,Weekend
6478,6479,photo,2018-02-04 04:40:00,222,282,13,216,5,1,0,0,0,2018-02-04,2018-02,2018,Feb,04:02,222,0,4,Late Night,Sunday,0,Weekend
6479,6480,photo,2018-02-04 03:44:00,19,0,0,19,0,0,0,0,0,2018-02-04,2018-02,2018,Feb,03:02,19,0,3,Late Night,Sunday,0,Weekend
6480,6481,photo,2018-02-03 09:20:00,83,1,1,70,0,1,12,0,0,2018-02-03,2018-02,2018,Feb,09:02,71,12,9,Morning,Saturday,6,Weekend
6481,6482,status,2018-02-03 08:54:00,36,15,0,32,0,0,0,4,0,2018-02-03,2018-02,2018,Feb,08:02,32,4,8,Early Morning,Saturday,6,Weekend
6482,6483,photo,2018-02-03 06:31:00,260,338,8,251,6,3,0,0,0,2018-02-03,2018-02,2018,Feb,06:02,260,0,6,Early Morning,Saturday,6,Weekend
6483,6484,photo,2018-02-03 06:12:00,28,8,0,27,1,0,0,0,0,2018-02-03,2018-02,2018,Feb,06:02,28,0,6,Early Morning,Saturday,6,Weekend
6484,6485,photo,2018-02-03 00:07:00,45,0,0,44,0,0,1,0,0,2018-02-03,2018-02,2018,Feb,00:02,44,1,0,Late Night,Saturday,6,Weekend
6485,6486,photo,2018-02-02 09:58:00,104,57,0,100,0,3,1,0,0,2018-02-02,2018-02,2018,Feb,09:02,103,1,9,Morning,Friday,5,Weekday
6486,6487,photo,2018-02-01 08:35:00,123,96,6,119,2,2,0,0,0,2018-02-01,2018-02,2018,Feb,08:02,123,0,8,Early Morning,Thursday,4,Weekday
6487,6488,photo,2018-02-01 07:27:00,66,2,0,62,0,4,0,0,0,2018-02-01,2018-02,2018,Feb,07:02,66,0,7,Early Morning,Thursday,4,Weekday
6488,6489,photo,2018-02-01 00:18:00,40,14,0,37,2,1,0,0,0,2018-02-01,2018-02,2018,Feb,00:02,40,0,0,Late Night,Thursday,4,Weekday
6489,6490,photo,2018-01-31 07:58:00,59,0,0,59,0,0,0,0,0,2018-01-31,2018-01,2018,Jan,07:01,59,0,7,Early Morning,Wednesday,3,Weekday
6490,6491,status,2018-01-30 23:40:00,63,5,0,58,0,0,2,2,1,2018-01-30,2018-01,2018,Jan,23:01,58,5,23,Late Night,Tuesday,2,Weekday
6491,6492,photo,2018-01-29 23:30:00,129,80,1,122,4,3,0,0,0,2018-01-29,2018-01,2018,Jan,23:01,129,0,23,Late Night,Monday,1,Weekday
6492,6493,status,2018-01-29 12:47:00,27,0,0,27,0,0,0,0,0,2018-01-29,2018-01,2018,Jan,12:01,27,0,12,Noon,Monday,1,Weekday
6493,6494,photo,2018-01-29 00:28:00,123,92,6,119,2,2,0,0,0,2018-01-29,2018-01,2018,Jan,00:01,123,0,0,Late Night,Monday,1,Weekday
6494,6495,video,2018-01-28 12:00:00,6,8,0,6,0,0,0,0,0,2018-01-28,2018-01,2018,Jan,12:01,6,0,12,Noon,Sunday,0,Weekend
6495,6496,video,2018-01-28 11:24:00,5,24,1,5,0,0,0,0,0,2018-01-28,2018-01,2018,Jan,11:01,5,0,11,Morning,Sunday,0,Weekend
6496,6497,photo,2018-01-28 11:15:00,19,0,0,18,0,1,0,0,0,2018-01-28,2018-01,2018,Jan,11:01,19,0,11,Morning,Sunday,0,Weekend
6497,6498,video,2018-01-28 11:09:00,22,25,2,19,1,1,0,1,0,2018-01-28,2018-01,2018,Jan,11:01,21,1,11,Morning,Sunday,0,Weekend
6498,6499,video,2018-01-28 10:55:00,21,31,1,20,0,1,0,0,0,2018-01-28,2018-01,2018,Jan,10:01,21,0,10,Morning,Sunday,0,Weekend
6499,6500,video,2018-01-28 10:43:00,15,27,3,13,1,1,0,0,0,2018-01-28,2018-01,2018,Jan,10:01,15,0,10,Morning,Sunday,0,Weekend
6500,6501,photo,2018-01-28 00:52:00,58,3,0,56,0,0,0,2,0,2018-01-28,2018-01,2018,Jan,00:01,56,2,0,Late Night,Sunday,0,Weekend
6501,6502,video,2018-01-27 06:04:00,27,1,4,24,2,1,0,0,0,2018-01-27,2018-01,2018,Jan,06:01,27,0,6,Early Morning,Saturday,6,Weekend
6502,6503,video,2018-01-27 00:41:00,33,0,0,30,0,3,0,0,0,2018-01-27,2018-01,2018,Jan,00:01,33,0,0,Late Night,Saturday,6,Weekend
6503,6504,photo,2018-01-26 01:32:00,249,166,16,242,6,1,0,0,0,2018-01-26,2018-01,2018,Jan,01:01,249,0,1,Late Night,Friday,5,Weekday
6504,6505,photo,2018-01-25 05:59:00,31,3,0,30,0,1,0,0,0,2018-01-25,2018-01,2018,Jan,05:01,31,0,5,Early Morning,Thursday,4,Weekday
6505,6506,video,2018-01-24 10:41:00,160,4097,382,133,20,2,4,1,0,2018-01-24,2018-01,2018,Jan,10:01,155,5,10,Morning,Wednesday,3,Weekday
6506,6507,photo,2018-01-24 08:23:00,53,10,6,49,2,2,0,0,0,2018-01-24,2018-01,2018,Jan,08:01,53,0,8,Early Morning,Wednesday,3,Weekday
6507,6508,video,2018-01-23 02:17:00,53,7,1,48,2,2,1,0,0,2018-01-23,2018-01,2018,Jan,02:01,52,1,2,Late Night,Tuesday,2,Weekday
6508,6509,photo,2018-01-22 04:43:00,97,0,0,78,0,1,18,0,0,2018-01-22,2018-01,2018,Jan,04:01,79,18,4,Late Night,Monday,1,Weekday
6509,6510,video,2018-01-21 21:07:00,86,7,4,82,3,1,0,0,0,2018-01-21,2018-01,2018,Jan,21:01,86,0,21,Night,Sunday,0,Weekend
6510,6511,status,2018-01-21 14:25:00,27,1,0,27,0,0,0,0,0,2018-01-21,2018-01,2018,Jan,14:01,27,0,14,Noon,Sunday,0,Weekend
6511,6512,photo,2018-01-21 07:59:00,63,6,1,60,0,3,0,0,0,2018-01-21,2018-01,2018,Jan,07:01,63,0,7,Early Morning,Sunday,0,Weekend
6512,6513,photo,2018-01-19 07:06:00,80,10,0,76,1,3,0,0,0,2018-01-19,2018-01,2018,Jan,07:01,80,0,7,Early Morning,Friday,5,Weekday
6513,6514,video,2018-01-19 03:25:00,38,0,4,37,1,0,0,0,0,2018-01-19,2018-01,2018,Jan,03:01,38,0,3,Late Night,Friday,5,Weekday
